precinct,year,category,incident_count
46,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,16
46,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,8
46,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,18
46,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,22
46,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,18
46,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,18
46,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,15
46,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,13
46,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,12
46,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,20
46,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,13
46,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,9
46,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,14
47,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,29
47,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,17
47,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,24
47,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,27
47,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,18
47,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,11
47,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,17
47,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,18
47,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,15
47,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,18
47,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,23
47,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,21
47,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,16
47,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,9
47,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,17
48,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,17
48,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,13
48,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,7
48,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,8
48,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,13
48,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,9
48,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,17
48,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,8
48,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,13
48,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,7
48,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,5
48,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,12
48,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,9
48,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,4
48,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,10
49,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,13
49,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,5
49,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,5
49,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,8
49,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,4
49,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,4
49,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,8
49,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,6
49,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,7
49,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,7
49,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,10
49,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,3
49,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,8
49,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,2
49,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,6
50,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,5
50,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,8
50,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,5
50,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,3
50,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,4
50,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,5
50,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,8
50,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,4
50,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,2
50,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,1
50,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,5
50,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,4
50,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,6
50,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,2
50,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
52,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,25
52,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,23
52,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,16
52,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,13
52,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,8
52,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,17
52,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,13
52,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,13
52,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,11
52,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,7
52,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,11
52,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,8
52,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,6
52,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,12
52,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,7
60,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,8
60,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,11
60,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,5
60,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,10
60,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,18
60,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,8
60,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,5
60,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,4
60,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,8
60,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,9
60,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,10
60,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,6
60,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,4
60,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,8
60,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,10
61,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,6
61,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,4
61,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,9
61,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,10
61,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,2
61,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,7
61,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,6
61,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,4
61,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,6
61,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,3
61,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,6
61,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,14
61,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,3
61,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,2
61,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,2
62,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,5
62,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,4
62,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,1
62,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,3
62,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,7
62,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,1
62,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,4
62,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,2
62,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,5
62,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,7
62,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,7
62,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,2
62,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,4
62,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,3
62,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,0
63,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,3
63,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,3
63,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,3
63,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,10
63,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,2
63,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,4
63,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,9
63,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,3
63,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,9
63,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,6
63,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,2
63,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,2
63,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,8
63,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,8
63,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,3
66,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,3
66,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,1
66,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,6
66,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,6
66,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,1
66,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,6
66,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,3
66,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,0
66,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,3
66,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,8
66,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,0
66,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,2
66,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,1
66,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,6
66,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
67,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,26
67,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,21
67,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,25
67,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,28
67,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,25
67,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,19
67,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,19
67,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,19
67,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,18
67,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,18
67,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,26
67,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,22
67,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,15
67,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,11
67,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,12
68,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,2
68,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,0
68,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,2
68,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,4
68,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,2
68,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,5
68,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,0
68,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,1
68,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,0
68,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
69,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,8
69,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,7
69,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,9
69,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,8
69,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,9
69,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,4
69,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,7
69,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,9
69,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,7
69,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,6
69,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,9
69,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,6
69,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,4
69,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,3
69,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,3
70,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,13
70,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,13
70,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,19
70,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,17
70,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,9
70,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,11
70,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,11
70,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,7
70,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,7
70,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,9
70,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,7
70,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,10
70,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,11
70,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,8
70,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,3
71,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,12
71,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,14
71,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,11
71,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,11
71,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,9
71,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,21
71,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,18
71,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,11
71,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,16
71,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,10
71,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,10
71,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,9
71,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,3
71,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,6
71,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,5
72,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,8
72,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,6
72,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,7
72,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,5
72,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,5
72,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,6
72,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,4
72,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,3
72,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,8
72,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,8
72,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,7
72,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,5
72,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,2
72,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,5
72,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
73,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,13
73,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,26
73,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,16
73,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,12
73,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,28
73,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,16
73,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,22
73,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,28
73,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,31
73,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,21
73,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,28
73,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,26
73,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,16
73,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,15
73,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,18
75,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,40
75,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,36
75,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,25
75,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,32
75,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,29
75,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,29
75,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,29
75,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,33
75,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,17
75,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,24
75,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,33
75,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,29
75,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,18
75,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,18
75,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,21
76,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,4
76,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,4
76,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,2
76,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,0
76,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,1
76,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,4
76,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,0
76,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,3
76,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,5
76,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,5
76,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,2
76,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,3
76,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,0
76,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,1
76,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
77,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,18
77,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,19
77,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,15
77,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,15
77,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,15
77,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,12
77,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,23
77,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,15
77,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,19
77,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,13
77,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,20
77,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,10
77,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,10
77,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,12
77,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,8
78,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,0
78,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,4
78,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,3
78,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,3
78,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,3
78,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,3
78,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,0
78,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,1
78,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,0
79,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,12
79,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,25
79,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,17
79,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,17
79,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,18
79,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,24
79,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,23
79,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,18
79,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,13
79,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,15
79,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,12
79,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,13
79,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,11
79,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,13
79,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,11
81,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,17
81,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,18
81,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,13
81,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,14
81,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,15
81,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,12
81,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,12
81,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,20
81,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,16
81,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,13
81,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,17
81,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,12
81,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,16
81,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,6
81,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,7
83,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,18
83,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,11
83,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,13
83,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,16
83,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,20
83,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,15
83,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,6
83,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,13
83,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,10
83,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,10
83,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,13
83,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,17
83,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,9
83,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,7
83,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,9
84,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,3
84,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,3
84,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,0
84,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,0
84,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,2
84,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,2
84,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,3
84,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,3
84,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,1
84,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,1
88,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,9
88,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,11
88,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,6
88,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,6
88,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,5
88,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,1
88,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,11
88,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,10
88,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,4
88,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,3
88,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,6
88,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,2
88,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,4
88,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,6
88,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,2
90,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,12
90,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,12
90,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,7
90,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,7
90,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,2
90,2005,MURDER & NON NEGL. MANSLAUGHTER                                ,7
90,2006,MURDER & NON NEGL. MANSLAUGHTER                                ,5
90,2007,MURDER & NON NEGL. MANSLAUGHTER                                ,3
90,2008,MURDER & NON NEGL. MANSLAUGHTER                                ,6
90,2009,MURDER & NON NEGL. MANSLAUGHTER                                ,7
90,2010,MURDER & NON NEGL. MANSLAUGHTER                                ,2
90,2011,MURDER & NON NEGL. MANSLAUGHTER                                ,5
90,2012,MURDER & NON NEGL. MANSLAUGHTER                                ,5
90,2013,MURDER & NON NEGL. MANSLAUGHTER                                ,6
90,2014,MURDER & NON NEGL. MANSLAUGHTER                                ,2
94,2000,MURDER & NON NEGL. MANSLAUGHTER                                ,2
94,2001,MURDER & NON NEGL. MANSLAUGHTER                                ,5
94,2002,MURDER & NON NEGL. MANSLAUGHTER                                ,3
94,2003,MURDER & NON NEGL. MANSLAUGHTER                                ,5
94,2004,MURDER & NON NEGL. MANSLAUGHTER                                ,4
